iso8601_utc, UID, batch, measurement_number, decimal_hour, gain, integration_time_ms, wavelength_nm, irradiance_uw.per.cm.sq_factory_cal, irradiance.uncertainty_uw.per.cm.sq_factory_cal, raw_counts, detector_chip_number, detector_chip_temperature_C, battery_voltage, battery_percentage
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 410, 196.49, 23.5788, 239, 3, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 435, 337.932, 40.5518, 344, 3, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 460, 544.456, 65.3347, 603, 3, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 485, 228.561, 27.4274, 256, 3, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 510, 240.583, 28.87, 300, 3, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 535, 238.411, 28.6093, 323, 3, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 560, 150.651, 18.0781, 304, 2, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 585, 153.339, 18.4006, 319, 2, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 610, 161.021, 19.3225, 184, 1, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 645, 130.201, 15.6241, 322, 2, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 680, 285.859, 34.303, 279, 1, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 705, 126.108, 15.1329, 308, 2, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 730, 253.269, 30.3923, 315, 1, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 760, 299.319, 35.9183, 358, 1, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 810, 230.374, 27.6449, 264, 1, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 860, 218.813, 26.2575, 232, 1, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 900, 124.525, 14.943, 202, 2, 38, 3.9675, 73.9
20250909T081428Z, 3860, 1, 0, 8.24111, 16, 168, 940, 97.7066, 11.7248, 107, 2, 38, 3.9675, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 410, 88.3811, 10.6057, 173, 3, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 435, 118.656, 14.2387, 179, 3, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 460, 138.406, 16.6087, 257, 3, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 485, 207.624, 24.9149, 259, 3, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 510, 112.773, 13.5328, 199, 3, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 535, 109.272, 13.1126, 307, 3, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 560, 70.745, 8.4894, 288, 2, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 585, 98.7855, 11.8543, 288, 2, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 610, 140.465, 16.8558, 123, 1, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 645, 54.8645, 6.58373, 193, 2, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 680, 138.183, 16.5819, 251, 1, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 705, 55.6475, 6.6777, 268, 2, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 730, 126.23, 15.1476, 215, 1, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 760, 135.748, 16.2897, 229, 1, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 810, 176.799, 21.2158, 254, 1, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 860, 169.551, 20.3461, 166, 1, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 900, 47.084, 5.65007, 99, 2, 38, 3.96625, 73.9
20250909T081429Z, 3860, 1, 1, 8.24139, 16, 168, 940, 32.5689, 3.90826, 72, 2, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 410, 100.218, 12.0261, 290, 3, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 435, 137.641, 16.5169, 263, 3, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 460, 200.734, 24.0881, 214, 3, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 485, 140.452, 16.8542, 270, 3, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 510, 215.773, 25.8928, 266, 3, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 535, 114.238, 13.7086, 263, 3, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 560, 116.042, 13.9251, 288, 2, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 585, 124.342, 14.921, 369, 2, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 610, 357.443, 42.8931, 225, 1, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 645, 119.555, 14.3466, 270, 2, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 680, 278.475, 33.417, 258, 1, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 705, 128.51, 15.4212, 291, 2, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 730, 504.921, 60.5905, 374, 1, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 760, 563.226, 67.5871, 363, 1, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 810, 629.51, 75.5412, 711, 1, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 860, 380.344, 45.6413, 332, 1, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 900, 223.029, 26.7635, 172, 2, 38, 3.96625, 73.9
20250909T081430Z, 3860, 1, 2, 8.24166, 16, 168, 940, 73.2799, 8.79359, 130, 2, 38, 3.96625, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 410, 162.558, 19.507, 159, 3, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 435, 249.652, 29.9583, 201, 3, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 460, 332.723, 39.9268, 422, 3, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 485, 270.435, 32.4522, 272, 3, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 510, 249.605, 29.9526, 429, 3, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 535, 200.804, 24.0965, 318, 3, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 560, 80.9242, 9.7109, 195, 2, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 585, 172.997, 20.7597, 296, 2, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 610, 212.41, 25.4892, 4092, 1, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 645, 113.004, 13.5605, 495, 2, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 680, 197.253, 23.6704, 347, 1, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 705, 191.363, 22.9636, 382, 2, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 730, 586.646, 70.3976, 694, 1, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 760, 465.421, 55.8504, 560, 1, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 810, 475.928, 57.1113, 918, 1, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 860, 439.917, 52.79, 2865, 1, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 900, 185.238, 22.2286, 250, 2, 38, 3.96125, 73.9
20250909T081433Z, 3860, 1, 0, 8.2425, 16, 168, 940, 132.085, 15.8502, 82, 2, 38, 3.96125, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 410, 248.572, 29.8286, 187, 3, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 435, 199.342, 23.921, 172, 3, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 460, 252.98, 30.3575, 246, 3, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 485, 280.031, 33.6037, 208, 3, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 510, 232.313, 27.8776, 293, 3, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 535, 197.256, 23.6708, 267, 3, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 560, 148.615, 17.8339, 285, 2, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 585, 242.786, 29.1343, 392, 2, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 610, 227.256, 27.2707, 199, 1, 38, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 645, 230.513, 27.6615, 293, 2, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 680, 352.313, 42.2776, 315, 1, 38, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 705, 130.511, 15.6614, 522, 2, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 730, 335.805, 40.2965, 267, 1, 38, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 760, 312.81, 37.5372, 422, 1, 38, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 810, 592.008, 71.0409, 1137, 1, 38, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 860, 563.643, 67.6371, 954, 1, 38, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 900, 121.427, 14.5712, 200, 2, 37, 3.965, 73.9
20250909T081434Z, 3860, 1, 1, 8.24277, 16, 168, 940, 85.9456, 10.3135, 58, 2, 37, 3.965, 73.9
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 410, 26.83, 3.2196, 32, 3, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 435, 28.4774, 3.41729, 29, 3, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 460, 43.9965, 5.27958, 45, 3, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 485, 32.2777, 3.87333, 36, 3, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 510, 30.0729, 3.60875, 39, 3, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 535, 27.6727, 3.32072, 38, 3, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 560, 54.4584, 6.53501, 108, 2, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 585, 57.502, 6.90024, 118, 2, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 610, 74.2294, 8.90752, 65, 1, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 645, 34.8021, 4.17625, 82, 2, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 680, 74.8929, 8.98714, 71, 1, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 705, 50.4431, 6.05317, 129, 2, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 730, 91.4359, 10.9723, 112, 1, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 760, 99.4921, 11.939, 117, 1, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 810, 137.51, 16.5012, 153, 1, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 860, 137.474, 16.4969, 118, 1, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 900, 54.5183, 6.54219, 84, 2, 39, 3.97, 73.7
20250909T082007Z, 3860, 2, 0, 8.33527, 16, 168, 940, 29.8548, 3.58257, 32, 2, 39, 3.97, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 410, 31.5647, 3.78776, 38, 3, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 435, 35.1222, 4.21466, 35, 3, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 460, 52.2458, 6.26949, 50, 3, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 485, 41.0015, 4.92018, 42, 3, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 510, 38.343, 4.60116, 41, 3, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 535, 35.4778, 4.25733, 45, 3, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 560, 77.8705, 9.34445, 137, 2, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 585, 82.567, 9.90803, 147, 2, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 610, 92.5012, 11.1001, 67, 1, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 645, 47.0852, 5.65022, 93, 2, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 680, 100.209, 12.0251, 76, 1, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 705, 66.0564, 7.92677, 151, 2, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 730, 113.283, 13.594, 122, 1, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 760, 119.728, 14.3673, 127, 1, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 810, 162.512, 19.5014, 168, 1, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 860, 152.367, 18.284, 124, 1, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 900, 59.4745, 7.13694, 93, 2, 39, 3.9675, 73.7
20250909T082008Z, 3860, 2, 1, 8.33555, 16, 168, 940, 33.4736, 4.01682, 37, 2, 39, 3.9675, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 410, 102.585, 12.3102, 54, 3, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 435, 118.656, 14.2387, 51, 3, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 460, 175.986, 21.1183, 82, 3, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 485, 160.516, 19.262, 45, 3, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 510, 133.073, 15.9687, 67, 3, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 535, 140.492, 16.859, 48, 3, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 560, 354.743, 42.5692, 205, 2, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 585, 463.948, 55.6737, 235, 2, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 610, 303.769, 36.4523, 87, 1, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 645, 223.962, 26.8754, 163, 2, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 680, 131.854, 15.8224, 93, 1, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 705, 174.549, 20.9459, 157, 2, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 730, 287.255, 34.4705, 134, 1, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 760, 278.24, 33.3889, 136, 1, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 810, 194.657, 23.3589, 218, 1, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 860, 335.665, 40.2798, 132, 1, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 900, 184.619, 22.1542, 117, 2, 39, 3.96625, 73.7
20250909T082009Z, 3860, 2, 2, 8.33583, 16, 168, 940, 105.849, 12.7019, 37, 2, 39, 3.96625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 410, 3143.05, 377.166, 4375, 3, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 435, 5994.5, 719.34, 7052, 3, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 460, 9587.56, 1150.51, 10509, 3, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 485, 3490.36, 418.843, 4103, 3, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 510, 3938.8, 472.656, 5245, 3, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 535, 3245.51, 389.461, 7000, 3, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 560, 2655.74, 318.689, 5612, 2, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 585, 2581.2, 309.744, 5058, 2, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 610, 3618.97, 434.276, 5341, 1, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 645, 2943.44, 353.212, 6580, 2, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 680, 7299.42, 875.93, 6920, 1, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 705, 2711.11, 325.334, 4953, 2, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 730, 6947.51, 833.701, 7295, 1, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 760, 6085.04, 730.204, 5864, 1, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 810, 4731.6, 567.792, 5299, 1, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 860, 5123.19, 614.783, 4271, 1, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 900, 2007.26, 240.872, 3022, 2, 39, 3.9625, 73.7
20250909T082012Z, 3860, 2, 0, 8.33666, 16, 168, 940, 1643.82, 197.259, 1574, 2, 39, 3.9625, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 410, 1010.07, 121.208, 2963, 3, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 435, 1650.74, 198.089, 4945, 3, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 460, 3012.84, 361.541, 8610, 3, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 485, 2080.61, 249.673, 4603, 3, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 510, 2035.19, 244.222, 5896, 3, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 535, 1744.8, 209.376, 7142, 3, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 560, 2134.57, 256.148, 5538, 2, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 585, 2241.1, 268.932, 4958, 2, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 610, 3759.43, 451.132, 3292, 1, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 645, 1684.01, 202.081, 4785, 2, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 680, 8727.66, 1047.32, 3836, 1, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 705, 2413.66, 289.639, 7169, 2, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 730, 3846.78, 461.614, 5018, 1, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 760, 4551.34, 546.161, 4650, 1, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 810, 4825.35, 579.042, 4218, 1, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 860, 6318.07, 758.168, 5087, 1, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 900, 1812.73, 217.528, 2399, 2, 39, 3.9675, 73.7
20250909T082013Z, 3860, 2, 1, 8.33694, 16, 168, 940, 973.447, 116.814, 962, 2, 39, 3.9675, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 410, 1110.29, 133.234, 4237, 3, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 435, 1621.31, 194.558, 3962, 3, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 460, 3154.91, 378.589, 4955, 3, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 485, 1397.54, 167.705, 8773, 3, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 510, 1797.61, 215.713, 7322, 3, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 535, 1516.32, 181.958, 5817, 3, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 560, 1442.89, 173.147, 6214, 2, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 585, 1327.95, 159.354, 4178, 2, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 610, 7792.94, 935.153, 1831, 1, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 645, 903.626, 108.435, 1885, 2, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 680, 5073.73, 608.848, 4810, 1, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 705, 1152.18, 138.262, 3438, 2, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 730, 5039.5, 604.74, 5113, 1, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 760, 5155.04, 618.604, 5681, 1, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 810, 3378.82, 405.458, 6717, 1, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 860, 6080.93, 729.711, 2864, 1, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 900, 965.841, 115.901, 1835, 2, 39, 3.965, 73.7
20250909T082014Z, 3860, 2, 2, 8.33722, 16, 168, 940, 891.12, 106.934, 985, 2, 39, 3.965, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 410, 888.546, 106.625, 1741, 3, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 435, 998.608, 119.833, 1923, 3, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 460, 1263.06, 151.568, 3462, 3, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 485, 3164.96, 379.796, 1493, 3, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 510, 1435.98, 172.318, 5010, 3, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 535, 8835.38, 1060.25, 2119, 3, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 560, 3911.84, 469.421, 3458, 2, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 585, 3409.82, 409.178, 4559, 2, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 610, 2061.29, 247.355, 2623, 1, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 645, 2472.59, 296.71, 3303, 2, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 680, 6164.42, 739.73, 2684, 1, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 705, 4445.79, 533.495, 4002, 2, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 730, 4206.86, 504.824, 3026, 1, 39, 3.9675, 73.7
20250909T082017Z, 3860, 2, 0, 8.33805, 16, 168, 760, 3919.82, 470.378, 3248, 1, 39, 3.9675, 73.7
