iso8601_utc, UID, batch, measurement_number, decimal_hour, gain, integration_time_ms, wavelength_nm, irradiance_uw.per.cm.sq_factory_cal, irradiance.uncertainty_uw.per.cm.sq_factory_cal, raw_counts, detector_chip_number, detector_chip_temperature_C, battery_voltage, battery_percentage
20250910T051249Z, 3860, 0, 2, 5.21361, 16, 168, 730, 2267.29, 272.074, 2620, 1, 25, 3.865, 62.2
20250910T051249Z, 3860, 0, 2, 5.21361, 16, 168, 760, 2343.97, 281.276, 2617, 1, 25, 3.865, 62.2
20250910T051249Z, 3860, 0, 2, 5.21361, 16, 168, 810, 2127.83, 255.34, 2383, 1, 25, 3.865, 62.2
20250910T051249Z, 3860, 0, 2, 5.21361, 16, 168, 860, 2066.69, 248.003, 1983, 1, 25, 3.865, 62.2
20250910T051249Z, 3860, 0, 2, 5.21361, 16, 168, 900, 916.279, 109.953, 1289, 2, 24, 3.865, 62.2
20250910T051249Z, 3860, 0, 2, 5.21361, 16, 168, 940, 576.288, 69.1545, 635, 2, 24, 3.865, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 410, 872.763, 104.732, 1081, 3, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 435, 1149.54, 137.945, 1223, 3, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 460, 1510.54, 181.265, 1684, 3, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 485, 1093.08, 131.17, 1144, 3, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 510, 1271.33, 152.56, 1565, 3, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 535, 1297.07, 155.648, 1819, 3, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 560, 802.625, 96.315, 1575, 2, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 585, 1183.95, 142.074, 2437, 2, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 610, 1990.49, 238.859, 1614, 1, 25, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 645, 1252.06, 150.247, 3091, 2, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 680, 2663.44, 319.613, 2525, 1, 25, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 705, 1127.76, 135.331, 2813, 2, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 730, 2866.07, 343.929, 3594, 1, 25, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 760, 2684.6, 322.152, 3240, 1, 25, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 810, 2454.64, 294.557, 2768, 1, 25, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 860, 2363.41, 283.609, 1917, 1, 25, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 900, 892.117, 107.054, 1484, 2, 24, 3.87125, 62.2
20250910T051251Z, 3860, 0, 0, 5.21416, 16, 168, 940, 469.534, 56.3441, 561, 2, 24, 3.87125, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 410, 859.348, 103.122, 1099, 3, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 435, 1020.44, 122.453, 1139, 3, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 460, 1140.24, 136.829, 1347, 3, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 485, 1318.15, 158.178, 1408, 3, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 510, 1342.76, 161.131, 1767, 3, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 535, 1272.23, 152.668, 1787, 3, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 560, 1057.1, 126.852, 1960, 2, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 585, 1325.49, 159.059, 2662, 2, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 610, 2484.97, 298.196, 2176, 1, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 645, 1241.82, 149.018, 3087, 2, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 680, 2347.0, 281.639, 2390, 1, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 705, 979.236, 117.508, 2639, 2, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 730, 2696.15, 323.537, 3377, 1, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 760, 2372.63, 284.716, 3020, 1, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 810, 2885.93, 346.311, 3035, 1, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 860, 2810.2, 337.223, 2379, 1, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 900, 674.044, 80.8853, 1214, 2, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 1, 5.21472, 16, 168, 940, 365.495, 43.8594, 449, 2, 25, 3.8725, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 410, 856.192, 102.743, 1082, 3, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 435, 1132.45, 135.894, 1196, 3, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 460, 1351.06, 162.127, 1559, 3, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 485, 1105.29, 132.635, 1231, 3, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 510, 1226.22, 147.147, 1583, 3, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 535, 1342.48, 161.097, 1854, 3, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 560, 981.778, 117.813, 1733, 2, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 585, 1261.11, 151.333, 2394, 2, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 610, 2103.55, 252.425, 2061, 1, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 645, 1238.95, 148.674, 2949, 2, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 680, 2554.8, 306.576, 2422, 1, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 705, 1132.57, 135.908, 2644, 2, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 730, 2767.35, 332.082, 3432, 1, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 760, 2601.13, 312.135, 3125, 1, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 810, 2738.59, 328.631, 2810, 1, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 860, 2783.85, 334.062, 2465, 1, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 900, 808.481, 97.0177, 1372, 2, 25, 3.86875, 62.2
20250910T051253Z, 3860, 0, 2, 5.21472, 16, 168, 940, 456.869, 54.8242, 514, 2, 25, 3.86875, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 410, 849.09, 101.891, 1152, 3, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 435, 904.633, 108.556, 1059, 3, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 460, 1204.4, 144.528, 1318, 3, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 485, 1701.12, 204.135, 1639, 3, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 510, 1419.44, 170.333, 1811, 3, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 535, 1385.05, 166.206, 2014, 3, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 560, 1230.66, 147.679, 2365, 2, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 585, 1361.37, 163.365, 2723, 2, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 610, 2815.01, 337.801, 2375, 1, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 645, 1143.15, 137.177, 2804, 2, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 680, 2155.02, 258.602, 2102, 1, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 705, 1026.88, 123.225, 2748, 2, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 730, 2318.27, 278.192, 2950, 1, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 760, 2060.67, 247.28, 2479, 1, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 810, 3771.71, 452.604, 3518, 1, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 860, 3300.52, 396.062, 2444, 1, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 900, 595.364, 71.4437, 986, 2, 25, 3.86375, 62.2
20250910T051256Z, 3860, 0, 0, 5.21555, 16, 168, 940, 308.5, 37.0199, 374, 2, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 410, 930.369, 111.644, 1044, 3, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 435, 1035.63, 124.275, 925, 3, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 460, 1321.73, 158.607, 1326, 3, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 485, 1611.27, 193.352, 1935, 3, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 510, 1545.75, 185.49, 1890, 3, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 535, 1569.54, 188.344, 1868, 3, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 560, 1300.89, 156.107, 2464, 2, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 585, 1357.93, 162.952, 2656, 2, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 610, 3053.68, 366.442, 2674, 1, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 645, 1005.98, 120.718, 2457, 2, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 680, 1936.67, 232.4, 1826, 1, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 705, 1098.14, 131.776, 2385, 2, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 730, 2005.12, 240.614, 2413, 1, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 760, 1999.96, 239.995, 2110, 1, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 810, 3599.37, 431.924, 4155, 1, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 860, 3396.75, 407.61, 2704, 1, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 900, 695.727, 83.4872, 876, 2, 25, 3.86375, 62.2
20250910T051257Z, 3860, 0, 1, 5.21583, 16, 168, 940, 314.832, 37.7799, 351, 2, 25, 3.86375, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 410, 871.185, 104.542, 1115, 3, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 435, 950.197, 114.024, 1000, 3, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 460, 1255.73, 150.688, 1337, 3, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 485, 1521.42, 182.57, 1772, 3, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 510, 1401.4, 168.168, 1921, 3, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 535, 1508.51, 181.022, 2059, 3, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 560, 1328.89, 159.466, 2535, 2, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 585, 1352.03, 162.244, 2690, 2, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 610, 2909.79, 349.175, 2560, 1, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 645, 1161.57, 139.388, 2655, 2, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 680, 2204.59, 264.551, 2090, 1, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 705, 1136.17, 136.34, 2719, 2, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 730, 2403.23, 288.387, 2701, 1, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 760, 2144.98, 257.398, 2342, 1, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 810, 3606.51, 432.782, 3807, 1, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 860, 3353.22, 402.386, 3285, 1, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 900, 643.687, 77.2425, 945, 2, 25, 3.86125, 62.2
20250910T051258Z, 3860, 0, 2, 5.21611, 16, 168, 940, 316.642, 37.997, 354, 2, 25, 3.86125, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 410, 624.981, 74.9977, 697, 3, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 435, 971.08, 116.53, 829, 3, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 460, 1453.72, 174.446, 1484, 3, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 485, 1307.69, 156.922, 1228, 3, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 510, 1102.17, 132.261, 1217, 3, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 535, 1082.07, 129.849, 1157, 3, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 560, 1051.0, 126.12, 1562, 2, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 585, 1192.31, 143.077, 1637, 2, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 610, 1523.42, 182.81, 1109, 1, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 645, 798.81, 95.8572, 1413, 2, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 680, 1788.99, 214.679, 1550, 1, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 705, 879.551, 105.546, 2098, 2, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 730, 2145.1, 257.412, 2115, 1, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 760, 2194.73, 263.367, 2197, 1, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 810, 2504.65, 300.558, 2917, 1, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 860, 2639.5, 316.74, 2378, 1, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 900, 766.973, 92.0367, 1187, 2, 25, 3.8675, 62.2
20250910T051301Z, 3860, 0, 0, 5.21694, 16, 168, 940, 514.769, 61.7722, 489, 2, 25, 3.8675, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 410, 537.389, 64.4866, 577, 3, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 435, 897.988, 107.759, 761, 3, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 460, 1138.41, 136.609, 1175, 3, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 485, 945.651, 113.478, 1613, 3, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 510, 1299.15, 155.898, 1624, 3, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 535, 1050.85, 126.102, 1840, 3, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 560, 1191.98, 143.037, 2160, 2, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 585, 1066.0, 127.92, 2014, 2, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 610, 2488.4, 298.608, 1197, 1, 25, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 645, 664.106, 79.6927, 1341, 2, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 680, 2012.61, 241.514, 1908, 1, 25, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 705, 1093.33, 131.2, 1614, 2, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 730, 1701.68, 204.202, 1629, 1, 25, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 760, 2119.69, 254.362, 1844, 1, 25, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 810, 2692.16, 323.059, 3015, 1, 25, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 860, 3001.51, 360.182, 1820, 1, 25, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 900, 579.876, 69.5851, 871, 2, 26, 3.86875, 62.2
20250910T051302Z, 3860, 0, 1, 5.21722, 16, 168, 940, 325.689, 39.0826, 631, 2, 26, 3.86875, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 410, 576.844, 69.2213, 923, 3, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 435, 784.079, 94.0894, 1023, 3, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 460, 1020.17, 122.42, 1906, 3, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 485, 1349.56, 161.947, 1300, 3, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 510, 1139.01, 136.681, 1202, 3, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 535, 977.058, 117.247, 1454, 3, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 560, 1035.22, 124.226, 1673, 2, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 585, 1111.21, 133.346, 2252, 2, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 610, 2194.91, 263.389, 1311, 1, 25, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 645, 1005.98, 120.718, 1704, 2, 26, 3.865, 62.2
20250910T051303Z, 3860, 0, 2, 5.2175, 16, 168, 680, 2040.04, 244.805, 2546, 1, 25, 3.865, 62.2
